northboundVersion,/apiName,headers,httpMethod_api,endpoint_api,jsonBody,southboundVersion,southboundMethod,southBoundVersion_sb,methodName,queryParams,microService,operation,backendVersion,endpoint_sb,responseUnwrapMethod,httpMethod_sb
v1,Get postpaid Closing bills,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid_bills/closing_bill,number=example,V1,get_full_outstanding,V1,get_full_outstanding,MSISDN;,PostPaidBillManagment,FullOutstandingAmount,V1,PostPaidBillManagment/V1/FullOutstandingAmount,parsed_key_result3,GET
v1,Get change plan summary,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid/change_plan_summary,number=example&plan_code=example,V1,get_exchange_plan_summary,V1,get_exchange_plan_summary,MSISDN;PPLCode,PostPaidPlan,ExchangePlanSummary,V1,PostPaidPlan/V1/ExchangePlanSummary,parsed_key_result3,GET
v1,Get change plan summary,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid/pre_to_post_migration_eligibility,,V1,preToPostMigrationCheckEligibility,V1,preToPostMigrationCheckEligibility,,PostPaidPlan,MigrationCheckEligibility,V1,PostPaidPlan/V1/MigrationCheckEligibility,parsed_key_results,GET
v1,Postpaid Upgrade plan details,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid/plan_upgrade_details,current_plan_code=example&next_plan_code=example,V1,get_plan_upgrade_details,V1,get_plan_upgrade_details,currentCode;nextcode,PostPaidPlan,UpgradePlanDetails,V1,PostPaidPlan/V1/UpgradePlanDetails,parsed_key_result3,GET
v1,Get postpaid plan downgrade details,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid/downgrade_plan_details,number=example,V1,get_downgrade_details,V1,get_downgrade_details,MSISDN,PostPaidPlan,DowngradeDetails,V1,PostPaidPlan/V1/DowngradeDetails,parsed_key_result3,GET
v1,Cancel Postpaid plan downgrade ,Session-Id;Virgin-Device-Id;Accept-Version,GET,postpaid/cancel_plan_downgrade,number=example,V1,cancel_downgrade,V1,cancel_downgrade,MSISDN,PostPaidPlan,CancelDowngrade,V1,PostPaidPlan/V1/CancelDowngrade,parsed_key_result3,POST
v1,Postpaid change plan payment with Saved card,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/change_plan_payment,"{ ""number"" : ""example"", ""payment_method_id"" : 123, ""plan_code"" : ""example"", ""amount"" : 1.23, ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23 }",V1,pay_offline_exchange_plan_payment,V1,pay_offline_exchange_plan_payment,MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PaymentMethodId;PPLCode,PostPaidPlan,OfflineExchangePlanPayment,V1,PostPaidPlan/V1/OfflineExchangePlanPayment,parsed_key_result3,POST
v1,Postpaid change plan payment with New card,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/change_plan_payment_with_card,"{ ""number"" : ""example"", ""amount"" : 1.23, ""customer_name"" : ""example"", ""skip_pending_payment"" : true, ""save_card"" : true, ""alias"" : ""example"", ""cvv"" : ""example"", ""plan_code"" : ""example"", ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23 }",V1,pay_online_exchange_plan_payment,V1,pay_online_exchange_plan_payment,MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PPLCode;CustomerName;skipPendingPaymentCheck;SaveCard;ALIAS;CVV,PostPaidPlan,OnlineExchangePlanPayment,V1,PostPaidPlan/V1/OnlineExchangePlanPayment,parsed_key_result3,POST
v1,Postpaid change plan payment with Apple Pay,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/change_plan_payment_with_apple,"{ ""apple_data"" : ""example"", ""apple_signature"" : ""example"", ""apple_transactionId"" : ""example"", ""apple_ephemeralPublicKey"" : ""example"", ""apple_publicKeyHash"" : ""example"", ""apple_displayName"" : ""example"", ""apple_network"" : ""example"", ""apple_type"" : ""example"", ""apple_application_data"" : ""example"", ""number"" : ""example"", ""amount"" : 1.23, ""plan_code"" : ""example"", ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23 }",V1,pay_offline_exchange_plan_payment_apple_pay,V1,pay_offline_exchange_plan_payment_apple_pay,apple_data;apple_signature;apple_transactionId;apple_ephemeralPublicKey;apple_publicKeyHash;apple_displayName;apple_network;apple_type;Apple_ApplicationData;MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PPLCode,PostPaidPlan,OnlineExchangePlanApplePay,V1,PostPaidPlan/V1/OnlineExchangePlanApplePay,parsed_key_result3,POST
v1,Postpaid Change plan payment confirmation,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/change_plan_payment_confirmation,"{ ""order_id"" : ""example"", ""status"" : ""example"", ""advanced_payment"" : 1.23, ""deposit_amount"" : 1.23, ""plan_code"" : ""example"", ""number"" : ""example"", ""skip_payment"" : true }",V1,confirm_online_exchange_plan_payment,V1,confirm_online_exchange_plan_payment,orderId;status;AdvancedPaymentAmount;DepositAmount;PPLCode;MSISDN;SkipPayment,PostPaidPlan,ConfirmOnlineExchangePlanPayment,V1,PostPaidPlan/V1/ConfirmOnlineExchangePlanPayment,parsed_key_result3,POST
v1,PrePaid to Postpaid plan migarion payment with Saved card ,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/migarion_payment,"{ ""number"" : ""example"", ""payment_method_id"" : 123, ""plan_code"" : ""example"", ""amount"" : 1.23, ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23, ""absher_token"" : ""example"" }",V1,pay_offline_migrate_pretopost_payment,V1,pay_offline_migrate_pretopost_payment,MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PaymentMethodId;PPLCode;AbshirOTP,PostPaidPlan,OfflineMigratePreToPostPayment,V1,PostPaidPlan/V1/OfflineMigratePreToPostPayment,parsed_key_result3,POST
v1,PrePaid to Postpaid plan migarion payment with New card,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/migarion_payment_with_card,"{ ""number"" : ""example"", ""amount"" : 1.23, ""customer_name"" : ""example"", ""skip_pending_payment"" : true, ""save_card"" : true, ""alias"" : ""example"", ""cvv"" : ""example"", ""plan_code"" : ""example"", ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23, ""absher_token"" : ""example"" }",V1,pay_online_migrate_pretopost_payment,V1,pay_online_migrate_pretopost_payment,MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PPLCode;CustomerName;skipPendingPaymentCheck;SaveCard;ALIAS;CVV;AbshirOTP,PostPaidPlan,OnlineMigratePreToPostPayment,V1,PostPaidPlan/V1/OnlineMigratePreToPostPayment,parsed_key_result3,POST
v1,PrePaid to Postpaid plan migarion payment with Apple Pay,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/migarion_payment_with_apple,"{ ""apple_data"" : ""example"", ""apple_signature"" : ""example"", ""apple_transactionId"" : ""example"", ""apple_ephemeralPublicKey"" : ""example"", ""apple_publicKeyHash"" : ""example"", ""apple_displayName"" : ""example"", ""apple_network"" : ""example"", ""apple_type"" : ""example"", ""apple_application_data"" : ""example"", ""number"" : ""example"", ""amount"" : 1.23, ""plan_code"" : ""example"", ""deposit_amount"" : 1.23, ""advanced_payment"" : 1.23, ""absher_token"" : ""example"" }",V1,pay_offline_migrate_pretopost_payment_apple_pay,V1,pay_offline_migrate_pretopost_payment_apple_pay,apple_data;apple_signature;apple_transactionId;apple_ephemeralPublicKey;apple_publicKeyHash;apple_displayName;apple_network;apple_type;Apple_ApplicationData;MSISDN;amount;AdvancedPaymentAmount;DepositAmount;PPLCode;AbshirOTP,PostPaidPlan,OnlineMigratePreToPostApplePay,V1,PostPaidPlan/V1/OnlineMigratePreToPostApplePay,parsed_key_result3,POST
v1,PrePaid to Postpaid plan migarion payment confirmation,Session-Id;Virgin-Device-Id;Accept-Version,POST,postpaid/migarion_payment_confirmation,"{ ""order_id"" : ""example"", ""status"" : ""example"", ""advanced_payment"" : 1.23, ""deposit_amount"" : 1.23, ""plan_code"" : ""example"", ""absher_token"" : ""example"" }",V1,confirm_online_migrate_pretopost_payment,V1,confirm_online_migrate_pretopost_payment,orderId;status;AdvancedPaymentAmount;DepositAmount;PPLCode;AbshirOTP,PostPaidPlan,ConfirmOnlineMigratePreToPostPayment,V1,PostPaidPlan/V1/ConfirmOnlineMigratePreToPostPayment,parsed_key_result3,POST
v1,Upselling Plan,Session-Id;Virgin-Device-Id;Accept-Version,GET,predefined/upselling_plan,number=example&product_code=example&is_include_promotion=true,V1,upselling_plan,V1,upselling_plan,MSISDN;productCodes;isIncludePromotion,PreDefined,UpsellingPlan,V3,PreDefined/V3/UpsellingPlan,parsed_key_result3,GET
v1,Retry Renewal,Session-Id;Virgin-Device-Id;Accept-Version,POST,predefined/retry_renewal,"{ ""number"" : ""example"", ""promo_code"" : ""example"", ""subscription_ids"" : ""example"" }",V1,retry_renewal,V1,retry_renewal,MSISDN;Promocode;SubscriptionIds,Change,RetryRenwal,v2,Change/v2/RetryRenwal,parsed_key_result3,POST
v1,Get All products,Session-Id;Virgin-Device-Id;Accept-Version,GET,products/,product_codes=example&service_types=example&include_Vanity_Plan=true&zone_ids=example,V1,get_products,V1,get_products,,Products.svc,ProductList,V1,Products.svc/V1/ProductList,parsed_key_results,GET
v1,Get Product by ID,Session-Id,GET,products/,product_id=123,V1,get_product,V1,get_product,ProductId,Products.svc,Product,V1,Products.svc/V1/Product,parsed_key_results,GET
v1,Get Current Product,Session-Id;Virgin-Device-Id;Accept-Version,GET,products/current,save=true,V1,select_and_save,V1,select_and_save,,Products.svc,SelectAndSave,V1,Products.svc/V1/SelectAndSave,parsed_key_results,POST
v1,Save Product with Code,Session-Id;Accept-Version;Virgin-Device-Id,POST,products/save,"{ ""product_code"" : ""example"" }",V1,save,V1,save,productCode,CustomerProduct.svc,SaveProduct,V1,CustomerProduct.svc/V1/SaveProduct,parsed_key_results,POST
v1,Get Products by Category,Session-Id;Virgin-Device-Id;Accept-Version,GET,products/available,category=example,V1,get_products_by_category,V1,get_products_by_category,productAttribute,Products,ProductsByAttribute,V1,Products/V1/ProductsByAttribute,parsed_key_results,GET
v1,Get Products Predfined Bundles,Session-Id;Virgin-Device-Id;Accept-Version,GET,products/predefined_bundles,product_codes=example,V1,get_predefined_bundles,V1,get_predefined_bundles,productCodes,PreDefined.svc,PreDefined,V1,PreDefined.svc/V1/PreDefined,parsed_key_results,GET
v1,check line validity,Session-Id;Accept-Version;Virgin-Device-Id,GET,products/check_line_validity,number=example,V1,CheckLineValidityEligibility,V1,CheckLineValidityEligibility,MSISDN,Available,CheckLineValidityEligibility,v4,Available/v4/CheckLineValidityEligibility,parsed_key_results,GET
v1,Promotion code,Session-Id;Virgin-Device-Id;Accept-Version,GET,promo/code,number=example,V1,get_code,V1,get_code,MSISDN,Promo,Code,V1,Promo/V1/Code,parsed_key_results,GET
v1,Set Promotion code,Session-Id;Virgin-Device-Id;Accept-Version,POST,promo/code,"{ ""number"" : ""example"", ""code"" : ""example"" }",V1,post_code,V1,post_code,MSISDN;Code,Promo,Code,V1,Promo/V1/Code,parsed_key_results,POST
v1,Check Promotion code,Session-Id;Virgin-Device-Id;Accept-Version,GET,promo/check,number=example&code=example,V1,check_code,V1,check_code,MSISDN;Code,Promo,Check,V1,Promo/V1/Check,parsed_key_results,GET
v1,Redeem Promotion code,Session-Id;Virgin-Device-Id;Accept-Version,POST,promo/redeem,"{ ""number"" : ""example"", ""code"" : ""example"" }",V1,redeem_code,V1,redeem_code,MSISDN;Code,Promo,Redeem,V1,Promo/V1/Redeem,parsed_key_results,POST
v1,Get Saved Promo Details,Session-Id;Virgin-Device-Id;Accept-Version,GET,promo/promo_details,,V1,get_saved_promo_details,V1,get_saved_promo_details,,Promo,GetSavedPromoDetails,V1,Promo/V1/GetSavedPromoDetails,parsed_key_results,GET
v1,GET events_promo,Session-Id;Virgin-Device-Id;Accept-Version,GET,promo/events_promo,number=example&event_name=example,V1,get_events_promo,V1,get_events_promo,EventName;MSISDN,Promo,AvailableEventsPromotion,V1,Promo/V1/AvailableEventsPromotion,parsed_key_result3,GET
v1,POST events_promo (Redeem),Session-Id;Virgin-Device-Id;Accept-Version,POST,promo/events_promo,"{ ""number"" : ""example"", ""event_name"" : ""example"", ""code"" : ""example"" }",V1,redeem_events_promo,V1,redeem_events_promo,EventName;MSISDN;Code,Promo,RedeemEventPromotion,V1,Promo/V1/RedeemEventPromotion,parsed_key_result3,POST
v1,CVM redeem Offer,Session-Id;Virgin-Device-Id;Accept-Version,POST,promo/redeem_cvm_offer,"{ ""number"" : ""example"", ""uid"" : ""example"" }",V1,redeem_cvm_offer,V1,redeem_cvm_offer,MSISDN;UID,Promo,RedeemCVMoffer,V1,Promo/V1/RedeemCVMoffer,parsed_key_result3,POST
v1,GET Available Promotions ,Session-Id;Virgin-Device-Id;Accept-Version,GET,promo/available_events,number=example&event_name=example,V1,available_events,V1,available_events,EventName;MSISDN,Promo,AvailableEvents,V1,Promo/V1/AvailableEvents,parsed_key_result3,GET
v1,Number Elgibility,Session-Id;Virgin-Device-Id;Accept-Version,GET,quick_topup/number_elgibility,number=example,V1,NumberElgibility,V1,NumberElgibility,MSISDN,QuickTopUp,NumberElgibility,V1,QuickTopUp/V1/NumberElgibility,parsed_key_result3,GET
v1,KnetOnlineOneOff,Session-Id;Virgin-Device-Id;Accept-Version,POST,payments/knet_online_one_off,"{ ""number"" : ""example"", ""amount"" : ""example"" }",V1,KnetOnlineOneOff,V1,KnetOnlineOneOff,,QuickTopUp,KnetOnlineOneOff,V1,QuickTopUp/V1/KnetOnlineOneOff,parsed_key_result3,POST
v1,Online One Off Confirmation,Session-Id;Virgin-Device-Id;Accept-Version,POST,quick_topup/online_oneoff_confirmation,"{ ""order_id"" : ""example"", ""status_id"" : ""example"" }",V1,OnlineOneOffConfirmation,V1,OnlineOneOffConfirmation,Orderid;Statusid,QuickTopUp,OnlineOneOffConfirmation,V1,QuickTopUp/V1/OnlineOneOffConfirmation,parsed_key_result3,POST
v1,Online One Off Confirmation Dabit Card,Session-Id;Virgin-Device-Id;Accept-Version,POST,quick_topup/confirm_recharge_using_debit_card,"{ ""order_id"" : ""example"", ""status"" : ""example"" }",V1,ConfirmRechargeUsingDebitCardWeb,V1,ConfirmRechargeUsingDebitCardWeb,OrderID;Status,QuickTopUp,ConfirmRechargeUsingDebitCardWeb,V1,QuickTopUp/V1/ConfirmRechargeUsingDebitCardWeb,parsed_key_result3,POST
v1,daily-rewards-eligibility,Session-Id;Virgin-Device-Id;Accept-Version,POST,rewards/daily,"{ ""number"" : ""example"" }",V1,daily_rewards_eligibility,V1,daily_rewards_eligibility,MSISDN,Reward,DailyRewardsEligibility,V1,Reward/V1/DailyRewardsEligibility,parsed_key_result3,GET
v1,Confirm Win,Session-Id;Virgin-Device-Id;Accept-Version,POST,rewards/confirm,"{ ""number"" : ""example"", ""sliceId"" : ""example"" }",V1,confirm_win,V1,confirm_win,MSISDN;SliceId,Reward,ConfirmWIN,V1,Reward/V1/ConfirmWIN,parsed_key_result3,POST
v1,*******[Deprecated]******* predefined,Session-Id;Virgin-Device-Id;Accept-Version,GET,roaming/predefined,product_code=example,V1,roaming_predefined,V1,roaming_predefined,ProductCode,RoamingPlans,PreDefined,V1,RoamingPlans/V1/PreDefined,parsed_key_results,GET
v1,*******[Deprecated]******* available,Session-Id;Virgin-Device-Id;Accept-Version,GET,roaming/available,product_code=example&country_iso3=example,V1,roaming_available,V1,roaming_available,ProductCode;CountryCode,RoamingPlans,Available,V1,RoamingPlans/V1/Available,parsed_key_results,GET
v1,*******[Deprecated]******* subscription,Session-Id;Virgin-Device-Id;Accept-Version,POST,roaming/subscription,"{ ""pack_code"" : ""example"", ""country_iso3"" : ""example"" }",V1,roaming_subscription,V1,roaming_subscription,packCode;CountryCode,RoamingPlans,subscription,V1,RoamingPlans/V1/subscription,parsed_key_results,POST
v1,*******[Deprecated]*******  current,Session-Id;Virgin-Device-Id;Accept-Version,GET,roaming/current,number=example,V1,roaming_current,V1,roaming_current,MSISDN,RoamingPlans,Current,V1,RoamingPlans/V1/Current,parsed_key_results,GET
v1,Roaming rate,,GET,roaming_rates/,dial_code=example,V1,roaming_rate,V1,roaming_rate,controller;action;dial_code,,,,,,
v1,Login with Email or Number,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/login_with_email_or_number,"{ ""email_or_number"" : ""example"", ""password"" : ""example"", ""lang"" : ""example"" }",V1,login,V1,login,,Login.svc,Login,V1,Login.svc/V1/Login,parsed_user_data,POST
v1,[Deprecated] login,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/login,"{ ""email"" : ""example"", ""password"" : ""example"", ""lang"" : ""example"" }",V1,_login,V1,_login,,,,,,,
v1,login,Virgin-Device-Id;Accept-Version,POST,securitymanagement/login_by_device_id,,V1,login_by_device_id,V1,login_by_device_id,password,Login.svc,DeviceID,V1,Login.svc/V1/DeviceID,parsed_user_data,POST
v1,UnRegister [[TESTING]],Session-Id,DELETE,securitymanagement/unregister,"{ ""email"" : ""example"", ""password"" : ""example"" }",V1,unregister,V1,unregister,,Login.svc,UnRegister,V1,Login.svc/V1/UnRegister,parsed_user_data,GET
v1,Return current user profile,Session-Id;Accept-Version;Virgin-Device-Id,GET,securitymanagement/me,,V1,profile,V1,profile,,Customer.svc,Profile,v2,Customer.svc/v2/Profile,parsed_user_data,GET
v1,Check Email,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/check_email,"{ ""email"" : ""example"" }",V1,check_email,V1,check_email,,Email,Check,V1,Email/V1/Check,parsed_data_status,POST
v1,Check account,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/check,"{ ""email_or_number"" : ""example"" }",V1,check_email_new,V1,check_email_new,,Check,Email,V1,Check/V1/Email,parsed_data_status,POST
v1,Send OTP,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/register_by_number_otp,"{ ""number"" : ""example"" }",V1,send_otp,V1,send_otp,,Check,SendOTP,V1,Check/V1/SendOTP,parsed_data_status,POST
v1,Create/Set Password for a user,Session-Id;Virgin-Device-Id;Accept-Version,POST,password/,"{ ""code"" : ""example"", ""email"" : ""example"", ""password"" : ""example"", ""lang"" : ""example"" }",V1,set_password,V1,set_password,,Password,Set,V1,Password/V1/Set,parsed_data_status,POST
v1,Change User Password,Session-Id;Virgin-Device-Id;Accept-Version,PUT,password/,"{ ""old_password"" : ""example"", ""new_password"" : ""example"" }",V1,change_password,V1,change_password,,Password.svc,Change,V1,Password.svc/V1/Change,parsed_data,POST
v1,Send Reset Password Email,Session-Id,POST,securitymanagement/send_reset_password_email,"{ ""email"" : ""example"" }",V1,send_reset_password_email,V1,send_reset_password_email,,Password.svc,ResetPasswordEmail,V1,Password.svc/V1/ResetPasswordEmail,parsed_data,GET
v1,send verification code,Session-Id;Virgin-Device-Id,POST,securitymanagement/send_verification_email,"{ ""email"" : ""example"" }",V1,send_verification_email,V1,send_verification_email,,Password.svc,VerificationCode,V1,Password.svc/V1/VerificationCode,parsed_data_status,POST
v1,Verify Password -- DEPREACTED use /password,Session-Id,POST,securitymanagement/verify_password,"{ ""password"" : ""example"" }",V1,verify_password,V1,verify_password,,Password.svc,Verify,V1,Password.svc/V1/Verify,parsed_data,POST
v1,Social Login,Session-Id,POST,securitymanagement/social_login,"{ ""token"" : ""example"", ""social_type"" : ""example"", ""lang"" : ""example"", ""token_secret"" : ""example"" }",V1,social_login,V1,social_login,,Login.svc,Social,V2,Login.svc/V2/Social,parsed_user_data,POST
v1,Validate Verfication Code,Session-Id,POST,securitymanagement/validate_verification_code,"{ ""code"" : ""example"", ""email"" : ""example"" }",V1,validate_verification_code,V1,validate_verification_code,,Password.svc,ValidateVerificationCode,V1,Password.svc/V1/ValidateVerificationCode,parsed_list_data,POST
v1,ocr,,POST,webid/ocr,"{ ""first_name"" : ""example"", ""sur_name"" : ""example"", ""date_of_birth"" : ""value"", ""nationality"" : ""example"", ""eid_number"" : ""example"", ""eid_date_of_issue"" : ""value"", ""eid_expiry"" : ""value"" }",V1,register_device,V1,register_device,token,Device,Register,V1,Device/V1/Register,parsed_key_results,POST
v1,Cancel Email Request,Session-Id,DELETE,securitymanagement/cancel_email_request,"{ ""new_email"" : ""example"" }",V1,cancel_email_request,V1,cancel_email_request,newEmail,UpdateEmail.svc,CancelEmailRequest,V1,UpdateEmail.svc/V1/CancelEmailRequest,parsed_data,GET
v1,Confirm Email,Session-Id,POST,securitymanagement/confirm_email,"{ ""code"" : ""example"" }",V1,confirm_update_email,V1,confirm_update_email,code,UpdateEmail.svc,ConfirmUpdateEmail,V1,UpdateEmail.svc/V1/ConfirmUpdateEmail,parsed_data,GET
v1,Update Email,Session-Id;Virgin-Device-Id,PUT,securitymanagement/update_email,"{ ""email"" : ""example"", ""code"" : ""example"" }",V1,update_email_request,V1,update_email_request,newEmail;code,UpdateEmail.svc,Confirm,V1,UpdateEmail.svc/V1/Confirm,parsed_data,POST
v1,Request Change Email,Session-Id;Virgin-Device-Id,POST,securitymanagement/request_change_email,,V1,request_change_email,V1,request_change_email,,UpdateEmail.svc,Request,V1,UpdateEmail.svc/V1/Request,parsed_data,POST
v1,Get email by Token,Session-Id,POST,securitymanagement/email_by_token,"{ ""token"" : ""example"", ""social_type"" : ""example"" }",V1,email_by_token,V1,email_by_token,token;socialMediaType,Login.svc,EmailByToken,V1,Login.svc/V1/EmailByToken,parsed_key_results,GET
v1,send verification email VIP,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/send_verification_email_for_vip,"{ ""email"" : ""example"" }",V1,send_verification_email_for_vip,V1,send_verification_email_for_vip,,Password.svc,VerificationCodeVVIP,V1,Password.svc/V1/VerificationCodeVVIP,parsed_data,POST
v1,Regiser by Number,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/register_by_number,"{ ""number"" : ""example"", ""email"" : ""example"", ""otp"" : ""example"", ""password"" : ""example"" }",V1,register_by_number,V1,register_by_number,MSISDN;Email;OTP;password;lang,Registeration,RegisterByMSISDN,V1,Registeration/V1/RegisterByMSISDN,parsed_key_results,POST
v1,check_credentials,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/check_credentials,"{ ""email"" : ""example"", ""password"" : ""example"" }",V1,check_credentials,V1,check_credentials,email;password,Check,Credentials,V1,Check/V1/Credentials,parsed_key_result3,POST
v1,number_by_imsi,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/number_by_imsi,"{ ""number"" : ""example"" }",V1,number_by_imsi,V1,number_by_imsi,IMSI,Check,MSISDNByIMSI,V1,Check/V1/MSISDNByIMSI,parsed_key_result3,GET
v1,login_by_otp,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/login_by_otp,"{ ""number"" : ""example"", ""otp"" : ""example"", ""lang"" : ""example"" }",V1,login_by_otp,V1,login_by_otp,MSISDN;OTP;Lang,Login,LoginByMsisdnUsingOTP,V1,Login/V1/LoginByMsisdnUsingOTP,parsed_user_data,POST
v1,generate_number_email ,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/generate_number_email,"{ ""number"" : ""example"" }",V1,generate_number_email,V1,generate_number_email,MSISDN,Registeration,GenerateEmailByMSISDN,V1,Registeration/V1/GenerateEmailByMSISDN,parsed_key_result3,GET
v1,Regiser & Login,Session-Id;Virgin-Device-Id;Accept-Version,POST,securitymanagement/register_and_login,"{ ""number"" : ""example"", ""email"" : ""example"", ""otp"" : ""example"", ""lang"" : ""example"" }",V1,register_and_login,V1,register_and_login,MSISDN;Email;OTP;lang,Login,RegisterAndLogin,V1,Login/V1/RegisterAndLogin,parsed_key_result3,POST
